document_name,page_number,full_page,detection_type,table_boxes
F1964077.json,8,False,detection label,"[[21.869140625, -1.796875, 1020.201171875, 380.5078125]]"
F1964078.json,1,False,detection label,"[[27.900634765625, 437.0703125, 1080.89453125, 740.76171875], [23.86865234375, 772.03125, 1076.59375, 1047.6953125], [22.255859375, 1145.2734375, 1084.1201171875, 1407.265625]]"
F1964078.json,2,True,detection label,[]
F1964079.json,5,False,detection label,"[[16.429443359375, 873.203125, 1032.9453125, 1381.2890625]]"
F1964079.json,6,False,detection label,"[[11.72119140625, 19.052734375, 1054.736328125, 973.8671875], [11.72119140625, 1012.65625, 982.15576171875, 1297.890625]]"
F1964079.json,7,True,detection label,[]
F1964079.json,8,False,detection label,"[[19.66796875, 3.671875, 1038.8427734375, 864.4921875], [15.694580078125, 903.28125, 945.6005859375, 1411.3671875]]"
F1964079.json,9,True,detection label,[]
F1964080.json,2,False,detection label,"[[13.466796875, 180.0390625, 1068.90625, 309.755859375], [13.994140625, 340.0, 1067.8515625, 474.84375], [13.994140625, 1043.41796875, 1065.7421875, 1175.52734375], [10.302734375, 1200.64453125, 1066.796875, 1330.01953125]]"
F1964080.json,3,False,detection label,"[[18.318359375, 372.12890625, 1058.828125, 524.74609375], [17.00732421875, 547.12890625, 1057.779296875, 698.37890625], [15.6962890625, 1244.39453125, 1061.4501953125, 1399.74609375]]"
F1964080.json,4,False,detection label,"[[32.490478515625, 30.93017578125, 1071.998046875, 186.025390625], [35.3935546875, 820.56640625, 1067.775390625, 997.79296875], [31.962646484375, 1050.9375, 1066.7197265625, 1229.53125]]"
F1964080.json,5,False,detection label,"[[39.669677734375, 621.640625, 537.0859375, 880.8984375]]"
F1964081.json,3,False,detection label,"[[34.052978515625, 271.298828125, 1093.216796875, 859.0234375], [22.161376953125, 905.33203125, 1089.9736328125, 1399.74609375]]"
F1964082.json,4,False,detection label,"[[11.884765625, 938.14453125, 1055.1953125, 1086.66015625]]"
F1964082.json,5,False,detection label,"[[34.684326171875, 125.8642578125, 1082.423828125, 286.0009765625], [34.419921875, 307.529296875, 1081.3662109375, 457.412109375]]"
F1964082.json,10,False,detection label,"[[27.6204833984375, 500.64453125, 520.46875, 1200.13671875], [74.54638671875, 1193.80859375, 508.7705078125, 1309.51171875], [561.0869140625, 200.205078125, 1044.7626953125, 486.123046875]]"
F1964083.json,3,True,detection label,[]
F1964083.json,4,False,detection label,"[[24.125244140625, -19.228515625, 1049.908203125, 723.671875]]"
F1964085.json,9,False,detection label,"[[21.259765625, -3.3349609375, 549.23095703125, 500.13671875], [19.957275390625, 743.3203125, 545.583984375, 1247.3046875]]"
F1964085.json,13,True,detection label,[]
F1964086.json,3,False,detection label,"[[31.3232421875, 1032.48046875, 567.333984375, 1342.32421875], [552.6318359375, 67.33154296875, 1078.046875, 349.404296875]]"
F1964086.json,6,True,detection label,[]
F1964086.json,7,False,detection label,"[[25.360595703125, -4.95849609375, 556.626953125, 318.984375]]"
F1964087.json,2,False,detection label,"[[35.28076171875, 1111.09375, 1077.02783203125, 1403.1640625]]"
F1964088.json,3,True,detection label,[]
F1964088.json,4,True,detection label,[]
F1964088.json,5,True,detection label,[]
F1964088.json,6,True,detection label,[]
F1964088.json,7,True,detection label,[]
F1964088.json,8,True,detection label,[]
F1964088.json,9,True,detection label,[]
F1964088.json,10,True,detection label,[]
F1964088.json,11,True,detection label,[]
F1964088.json,12,True,detection label,[]
F1964088.json,13,True,detection label,[]
F1964088.json,14,True,detection label,[]
F1964088.json,15,True,detection label,[]
F1964088.json,16,True,detection label,[]
F1964088.json,17,True,detection label,[]
F1964088.json,18,True,detection label,[]
F1964089.json,7,False,detection label,"[[728.73046875, 1284.7265625, 895.625, 1363.515625]]"
F1964090.json,4,True,detection label,[]
F1964090.json,5,False,detection label,"[[32.2801513671875, 590.1953125, 553.71484375, 767.421875], [98.1370849609375, 814.4140625, 504.1904296875, 915.078125], [550.04736328125, 305.478515625, 1072.66748046875, 549.697265625], [594.30322265625, 617.5390625, 1021.03564453125, 764.6875], [570.5947265625, 842.44140625, 1037.3681640625, 921.23046875], [34.78271484375, 974.375, 1074.77490234375, 1412.734375]]"
F1964090.json,6,True,detection label,[]
F1964090.json,7,True,detection label,[]
F1964091.json,2,False,detection label,"[[18.2919921875, 38.3642578125, 1064.138671875, 417.421875], [23.793212890625, 410.41015625, 1066.234375, 835.09765625]]"
F1964091.json,4,False,detection label,"[[13.705810546875, 925.15625, 1075.4296875, 1207.65625]]"
F1964091.json,5,False,detection label,"[[23.71875, 34.6044921875, 1075.3017578125, 738.02734375]]"
F1964092.json,3,False,detection label,"[[33.2822265625, 653.76953125, 1074.109375, 996.42578125], [29.0595703125, 1034.53125, 1069.88671875, 1282.8515625]]"
F1964092.json,4,False,detection label,"[[28.53173828125, 467.83203125, 1066.19189453125, 893.88671875]]"
F1964092.json,8,True,detection label,[]
F1964092.json,9,True,detection label,[]
F1964092.json,10,True,detection label,[]
F1964092.json,11,False,detection label,"[[605.185546875, 280.869140625, 1009.4140625, 428.017578125]]"
F1964094.json,4,False,detection label,"[[530.69140625, 512.265625, 1052.6123046875, 692.91015625]]"
F1964094.json,7,False,detection label,"[[535.9306640625, 947.71484375, 1062.04296875, 1126.30859375]]"
F1964094.json,10,False,detection label,"[[22.4833984375, 653.76953125, 545.4521484375, 836.46484375]]"
F1964096.json,1,False,detection label,"[[23.06884765625, 948.3984375, 1069.77783203125, 1113.3203125], [23.856201171875, 1148.0078125, 1068.203125, 1312.9296875]]"
F1964097.json,2,False,detection label,"[[24.892822265625, 613.4375, 1078.6259765625, 1024.453125], [25.1591796875, 1037.94921875, 1082.8876953125, 1399.74609375]]"
F1964099.json,3,False,detection label,"[[33.38720703125, 411.09375, 1097.89404296875, 928.06640625], [25.3525390625, 988.73046875, 1092.001953125, 1406.58203125]]"
F1964104.json,2,False,detection label,"[[19.08447265625, 45.029296875, 1055.45458984375, 971.1328125]]"
F1964104.json,3,False,detection label,"[[30.3798828125, -1.6259765625, 1070.8896484375, 606.77734375]]"
F1964104.json,5,False,detection label,"[[20.869140625, 659.921875, 1081.904296875, 912.34375], [16.611328125, 972.32421875, 1079.775390625, 1405.21484375]]"
F1965005.json,2,True,detection label,[]
F1965005.json,3,False,detection label,"[[66.81640625, 453.818359375, 1065.484375, 1378.5546875]]"
F1965005.json,4,True,detection label,[]
F1965005.json,5,True,detection label,[]
F1965005.json,7,True,detection label,[]
F1965005.json,8,True,detection label,[]
F1965005.json,9,True,detection label,[]
F1965005.json,10,True,detection label,[]
F1965005.json,11,False,detection label,"[[76.51953125, 403.916015625, 1080.578125, 1384.0234375]]"
F1965005.json,12,True,detection label,[]
F1965005.json,13,True,detection label,[]
F1965005.json,15,True,detection label,[]
F1965005.json,16,False,detection label,"[[31.5078125, 345.126953125, 1041.2265625, 696.669921875], [35.01171875, 1031.11328125, 1045.0, 1381.97265625]]"
F1965005.json,18,True,detection label,[]
F1965005.json,19,False,detection label,"[[76.7890625, 403.232421875, 1070.3359375, 1308.828125]]"
F1965005.json,20,True,detection label,[]
F1965005.json,21,True,detection label,[]
F1965005.json,23,True,detection label,[]
F1965005.json,24,True,detection label,[]
F1965005.json,25,True,detection label,[]
F1965005.json,26,True,detection label,[]
F1965005.json,27,True,detection label,[]
F1965005.json,28,True,detection label,[]
F1965005.json,29,True,detection label,[]
F1965005.json,30,True,detection label,[]
F1965005.json,31,True,detection label,[]
F1965005.json,33,True,detection label,[]
F1965005.json,34,True,detection label,[]
F1965005.json,35,True,detection label,[]
F1965005.json,37,True,detection label,[]
F1965005.json,38,True,detection label,[]
F1965005.json,39,True,detection label,[]
F1965005.json,41,True,detection label,[]
F1965005.json,42,False,detection label,"[[38.24609375, 355.380859375, 1033.140625, 1353.9453125]]"
F1965005.json,43,False,detection label,"[[61.42578125, -0.771484375, 1067.640625, 753.75], [52.80078125, 1081.015625, 1073.03125, 1388.125]]"
F1965005.json,44,True,detection label,[]
F1965005.json,46,False,detection label,"[[77.05859375, 388.876953125, 1080.578125, 1370.3515625]]"
F1965005.json,47,True,detection label,[]
F1965005.json,48,True,detection label,[]
F1965005.json,49,False,detection label,"[[78.40625, 426.81640625, 1077.34375, 1388.80859375]]"
F1965005.json,51,True,detection label,[]
F1965005.json,52,True,detection label,[]
F1965005.json,53,True,detection label,[]
F1965005.json,56,True,detection label,[]
F1965005.json,57,True,detection label,[]
F1965005.json,59,True,detection label,[]
F1965005.json,60,False,detection label,"[[83.392578125, 306.6748046875, 517.2578125, 464.58984375], [79.619140625, 756.30859375, 545.828125, 1093.49609375], [586.7421875, 66.220703125, 1048.7734375, 1043.59375]]"
F1965005.json,61,False,detection label,"[[85.953125, 97.92236328125, 542.59375, 317.6171875], [55.361328125, 657.87109375, 549.6015625, 727.08984375], [57.3828125, 750.83984375, 544.75, 810.48828125], [70.05078125, 839.70703125, 546.09765625, 899.35546875], [88.109375, 1265.5859375, 526.421875, 1393.59375], [618.0078125, 30.4815673828125, 1022.8984375, 129.03076171875], [581.890625, 470.56640625, 860.640625, 548.671875], [581.3515625, 931.30859375, 1040.1484375, 1167.32421875]]"
F1965005.json,62,False,detection label,"[[46.87109375, 202.939453125, 564.15625, 296.767578125], [62.234375, 326.669921875, 539.359375, 490.908203125], [60.078125, 509.189453125, 532.890625, 669.326171875], [62.638671875, 691.3671875, 545.828125, 857.65625], [565.71875, 331.455078125, 1078.421875, 604.384765625]]"
F1965006.json,4,False,detection label,"[[22.28662109375, 803.4765625, 541.84375, 1016.25]]"
F1965008.json,3,False,detection label,"[[43.947265625, 577.548828125, 1066.05859375, 757.16796875]]"
F1965008.json,4,False,detection label,"[[19.28955078125, 1205.4296875, 534.759765625, 1403.1640625], [594.318359375, 914.90234375, 993.583984375, 1021.03515625], [533.287109375, 1065.29296875, 1046.986328125, 1297.20703125]]"
F1965008.json,5,True,detection label,[]
F1965008.json,6,True,detection label,[]
F1965009.json,2,False,detection label,"[[553.994140625, 840.390625, 1075.322265625, 1403.1640625]]"
F1965009.json,4,False,detection label,"[[540.916015625, 443.22265625, 1056.794921875, 664.8828125]]"
F1965009.json,5,False,detection label,"[[66.0166015625, 752.890625, 615.953125, 1397.6953125], [594.86328125, 418.271484375, 1120.55078125, 1370.3515625]]"
F1965010.json,2,False,detection label,"[[25.82861328125, 792.5390625, 546.203125, 1021.71875]]"
F1965010.json,3,False,detection label,"[[570.341796875, 107.15087890625, 1080.771484375, 285.830078125]]"
F1965010.json,4,False,detection label,"[[50.486328125, 289.072265625, 559.826171875, 661.806640625], [567.6171875, 957.28515625, 1078.046875, 1129.04296875]]"
F1965011.json,4,False,detection label,"[[533.83203125, 888.2421875, 1051.890625, 1080.5078125]]"
F1965011.json,5,False,detection label,"[[68.46875, 668.80859375, 583.802734375, 897.98828125], [66.833984375, 1056.40625, 582.16796875, 1371.71875]]"
F1965011.json,6,False,detection label,"[[28.9619140625, 942.9296875, 548.6552734375, 1154.3359375]]"
F1965012.json,1,False,detection label,"[[561.078125, 1022.91015625, 1075.8671875, 1388.80859375]]"
F1965012.json,7,False,detection label,"[[70.3759765625, 1047.51953125, 1100.93359375, 1325.91796875]]"
F1965013.json,5,False,detection label,"[[121.87109375, 771.34765625, 545.658203125, 1089.39453125], [609.03125, 503.37890625, 1044.26171875, 618.3984375]]"
F1965014.json,2,False,detection label,"[[520.646484375, 880.0390625, 1038.51171875, 1105.1171875], [522.6953125, 1206.11328125, 1047.7314453125, 1407.265625]]"
F1965014.json,3,True,detection label,[]
F1965014.json,5,True,detection label,[]
F1965014.json,6,True,detection label,[]
F1965014.json,7,True,detection label,[]
F1965014.json,8,True,detection label,[]
F1965014.json,9,True,detection label,[]
F1965014.json,10,True,detection label,[]
F1965014.json,11,True,detection label,[]
F1965015.json,2,False,detection label,"[[47.4892578125, 818.515625, 1083.49609375, 1397.6953125]]"
F1965015.json,3,False,detection label,"[[73.6455078125, 21.18896484375, 1094.39453125, 369.228515625], [74.462890625, 415.537109375, 1106.927734375, 1389.4921875]]"
F1965015.json,5,False,detection label,"[[48.0341796875, 478.0859375, 567.1826171875, 995.7421875], [40.4052734375, 1086.484375, 567.1826171875, 1403.1640625], [558.8984375, 16.318359375, 1075.8671875, 346.669921875], [558.353515625, 441.171875, 1089.490234375, 986.171875]]"
F1965015.json,6,True,detection label,[]
F1965016.json,2,False,detection label,"[[57.2978515625, 612.0703125, 1073.6875, 1393.59375]]"
F1965016.json,3,False,detection label,"[[50.7587890625, 10.849609375, 1079.13671875, 533.291015625], [46.671875, 572.763671875, 1086.765625, 1366.25]]"
F1965017.json,2,False,detection label,"[[12.3125, 1076.9140625, 1018.3125, 1362.1484375]]"
F1965017.json,5,False,detection label,"[[90.671875, 788.4375, 541.515625, 1288.3203125], [594.5625, 14.86572265625, 1031.0625, 206.875], [182.578125, 1270.37109375, 414.015625, 1357.36328125]]"
F1965018.json,6,False,detection label,"[[51.2265625, 362.216796875, 509.375, 464.931640625], [46.1796875, 1091.953125, 505.125, 1177.578125]]"
F1965018.json,8,False,detection label,"[[24.0, 100.400390625, 513.359375, 181.58203125], [527.09375, 15.3143310546875, 1002.90625, 106.81396484375]]"
F1965019.json,5,False,detection label,"[[551.0, 585.41015625, 1074.625, 1238.41796875]]"
F1965019.json,7,False,detection label,"[[58.9296875, 62.2900390625, 564.625, 370.25390625]]"
F1965020.json,4,True,detection label,[]
F1965020.json,5,False,detection label,"[[60.65625, 57.333984375, 1015.65625, 442.373046875], [51.625, 874.5703125, 889.75, 1377.1875]]"
F1965020.json,6,False,detection label,"[[4.9267578125, 60.5810546875, 1003.126953125, 755.1171875], [4.9267578125, 937.4609375, 828.48388671875, 1027.1875], [11.146240234375, 1084.43359375, 847.888671875, 1144.08203125]]"
F1965021.json,6,False,detection label,"[[549.03271484375, 1143.22265625, 1005.40185546875, 1399.74609375]]"
F1965021.json,7,False,detection label,"[[11.8968505859375, 16.91650390625, 497.62109375, 270.107421875], [73.48974609375, 669.150390625, 495.572265625, 781.09375], [33.281494140625, 1051.62109375, 552.939453125, 1246.62109375], [521.6708984375, 7.2607421875, 1047.7314453125, 504.23828125]]"
F1965023.json,6,False,detection label,"[[62.6484375, 1081.69921875, 574.1875, 1305.41015625]]"
F1965024.json,3,False,detection label,"[[60.390625, 718.7109375, 1075.6875, 1184.4140625]]"
F1965024.json,7,False,detection label,"[[63.84375, 1038.6328125, 576.84375, 1319.765625]]"
F1965026.json,4,False,detection label,"[[557.375, 338.6328125, 1043.8125, 468.0078125], [556.84375, 520.126953125, 1053.90625, 881.58203125]]"
F1965026.json,6,False,detection label,"[[51.4921875, 391.953125, 521.59375, 571.9140625], [538.25, 1119.98046875, 1041.6875, 1349.16015625]]"
F1965026.json,7,True,detection label,[]
F1965027.json,5,False,detection label,"[[44.3203125, 310.947265625, 554.53125, 557.900390625], [61.1875, 602.841796875, 536.46875, 777.67578125], [547.8125, 51.737060546875, 1049.125, 235.244140625], [597.75, 293.173828125, 997.0625, 401.357421875], [548.34375, 464.4140625, 1050.71875, 705.8984375], [603.0625, 769.296875, 997.0625, 905.5078125], [562.15625, 998.30078125, 1034.78125, 1072.98828125], [43.65625, 1091.953125, 1048.59375, 1379.921875]]"
F1965027.json,6,True,detection label,[]
F1965027.json,7,False,detection label,"[[61.1875, 19.2236328125, 1057.625, 360.68359375], [70.6171875, 540.634765625, 556.125, 624.892578125], [71.1484375, 855.4296875, 554.0, 935.5859375], [66.8984375, 1177.40234375, 551.34375, 1264.39453125]]"
F1965028.json,3,False,detection label,"[[63.84375, 413.14453125, 1068.78125, 696.328125]]"
F1965032.json,4,False,detection label,"[[52.80078125, 407.333984375, 1054.703125, 1051.796875]]"
F1965032.json,19,False,detection label,"[[69.78125, 697.51953125, 1071.953125, 1134.51171875]]"
F1965032.json,21,False,detection label,"[[62.50390625, -11.1962890625, 1073.03125, 681.97265625]]"
F1965032.json,24,False,detection label,"[[82.44921875, 178.5009765625, 1084.890625, 635.48828125], [82.98828125, 1123.3984375, 1075.1875, 1374.453125]]"
F1965032.json,25,False,detection label,"[[94.0390625, -5.0439453125, 1077.8828125, 459.8046875], [78.9453125, 793.22265625, 1085.4296875, 996.42578125]]"
F1965032.json,26,False,detection label,"[[37.70703125, 555.673828125, 1036.375, 767.421875]]"
F1965032.json,35,False,detection label,"[[107.515625, 882.08984375, 939.8828125, 980.01953125]]"
F1965032.json,37,False,detection label,"[[66.81640625, -1.796875, 1052.546875, 961.5625]]"
F1965032.json,47,False,detection label,"[[58.19140625, 108.68896484375, 1065.484375, 423.232421875]]"
F1965033.json,1,False,detection label,"[[29.706787109375, 620.95703125, 1050.162109375, 1397.01171875]]"
F1965033.json,3,True,detection label,[]
F1965033.json,4,True,detection label,[]
F1965033.json,5,True,detection label,[]
F1965033.json,6,True,detection label,[]
F1965033.json,7,True,detection label,[]
F1965033.json,8,False,detection label,"[[44.984375, 376.9140625, 1046.6171875, 1355.3125]]"
F1965033.json,9,True,detection label,[]
F1965033.json,10,True,detection label,[]
F1965033.json,11,False,detection label,"[[49.56640625, 389.560546875, 1051.46875, 1375.8203125]]"
F1965033.json,12,True,detection label,[]
F1965033.json,13,False,detection label,"[[55.2265625, 405.966796875, 1066.0234375, 1388.125]]"
F1965033.json,14,True,detection label,[]
F1965033.json,17,True,detection label,[]
F1965033.json,18,True,detection label,[]
F1965033.json,19,False,detection label,"[[66.27734375, 377.255859375, 1063.328125, 1359.4140625]]"
F1965033.json,20,True,detection label,[]
F1965033.json,21,True,detection label,[]
F1965033.json,22,True,detection label,[]
F1965033.json,23,True,detection label,[]
F1965033.json,24,True,detection label,[]
F1965033.json,25,True,detection label,[]
F1965033.json,26,True,detection label,[]
F1965033.json,27,True,detection label,[]
F1965033.json,28,True,detection label,[]
F1965033.json,29,True,detection label,[]
F1965033.json,30,True,detection label,[]
F1965033.json,31,True,detection label,[]
F1965033.json,32,True,detection label,[]
F1965033.json,33,False,detection label,"[[72.74609375, 438.095703125, 1074.109375, 1404.53125]]"
F1965033.json,34,True,detection label,[]
F1965033.json,35,True,detection label,[]
F1965033.json,36,True,detection label,[]
F1965033.json,37,False,detection label,"[[82.1796875, 384.775390625, 1086.5078125, 1373.0859375]]"
F1965033.json,39,False,detection label,"[[75.44140625, 401.865234375, 1093.515625, 1390.859375]]"
F1965033.json,40,True,detection label,[]
F1965033.json,42,True,detection label,[]
F1965033.json,43,True,detection label,[]
F1965033.json,44,True,detection label,[]
F1965033.json,46,True,detection label,[]
F1965033.json,47,True,detection label,[]
F1965033.json,48,True,detection label,[]
F1965033.json,50,True,detection label,[]
F1965033.json,51,True,detection label,[]
F1965033.json,52,False,detection label,"[[56.40576171875, 38.7060546875, 178.7265625, 75.625], [365.7265625, 212.509765625, 690.8359375, 251.30859375], [71.12890625, 239.853515625, 1027.75, 735.9765625]]"
F1965033.json,53,True,detection label,[]
F1965033.json,54,False,detection label,"[[14.135498046875, 449.375, 1044.9716796875, 1368.984375]]"
F1965033.json,55,False,detection label,"[[56.3046875, 11.875, 1062.7890625, 788.61328125]]"
F1965033.json,56,False,detection label,"[[52.154296875, 500.64453125, 507.234375, 711.3671875], [550.9296875, 122.958984375, 1015.76953125, 742.8125]]"
F1965033.json,57,False,detection label,"[[72.31591796875, 996.93359375, 526.240234375, 1196.03515625], [569.935546875, 514.31640625, 1037.857421875, 620.44921875], [581.236328125, 1225.25390625, 1031.693359375, 1406.58203125]]"
F1965033.json,58,False,detection label,"[[70.00439453125, 665.390625, 526.75390625, 1046.328125], [558.12109375, 309.580078125, 1036.31640625, 598.232421875]]"
F1965033.json,59,False,detection label,"[[114.388671875, -6.83837890625, 581.9453125, 362.734375], [71.12890625, 950.44921875, 569.546875, 1185.09765625], [622.859375, 381.015625, 1089.203125, 493.30078125], [616.390625, 1100.15625, 1033.140625, 1239.1015625]]"
F1965033.json,60,False,detection label,"[[61.78564453125, 530.380859375, 495.93359375, 638.564453125], [57.67626953125, 1232.7734375, 511.857421875, 1403.1640625], [548.361328125, 699.5703125, 1023.474609375, 1070.9375]]"
F1965033.json,63,False,detection label,"[[81.37109375, 805.52734375, 582.484375, 1096.23046875]]"
F1965034.json,1,False,detection label,"[[46.84375, 471.93359375, 1050.71875, 608.828125], [45.78125, 631.552734375, 1047.53125, 769.47265625]]"
F1965035.json,6,False,detection label,"[[30.3555908203125, 1000.3515625, 539.423828125, 1152.96875]]"
F1965036.json,27,False,detection label,"[[68.1640625, -4.189453125, 1100.5234375, 800.234375]]"
F1965036.json,29,False,detection label,"[[51.453125, 457.236328125, 765.765625, 589.345703125]]"
F1965036.json,30,True,detection label,[]
F1965036.json,33,True,detection label,[]
F1965037.json,2,False,detection label,"[[48.96875, 901.9140625, 1054.96875, 1187.1484375]]"
F1965041.json,6,False,detection label,"[[33.296875, 919.6875, 898.25, 1374.453125]]"
F1965041.json,7,False,detection label,"[[17.095947265625, 34.43359375, 1026.7431640625, 730.5078125], [23.805419921875, 766.5625, 926.6171875, 1125.625], [26.902099609375, 1152.109375, 927.6494140625, 1259.609375], [21.48291015625, 1297.71484375, 556.56396484375, 1357.36328125]]"
F1965042.json,1,False,detection label,"[[563.75, 137.65625, 1064.0, 553.115234375]]"
F1965042.json,7,True,detection label,[]
F1965042.json,9,False,detection label,"[[62.25, 0.33935546875, 1066.125, 342.568359375], [66.234375, 414.51171875, 1064.0, 1365.56640625]]"
F1965042.json,10,False,detection label,"[[32.765625, 9.482421875, 1031.0625, 990.2734375]]"
F1965043.json,6,False,detection label,"[[89.4765625, 953.8671875, 496.09375, 1095.546875], [562.6875, 1052.98828125, 991.75, 1163.22265625]]"
F1965043.json,7,False,detection label,"[[84.6953125, 425.44921875, 548.6875, 730.5078125], [560.03125, 85.10498046875, 994.40625, 289.248046875], [575.4375, 884.82421875, 1003.4375, 993.69140625]]"
F1965044.json,3,False,detection label,"[[32.681884765625, 1148.69140625, 541.15234375, 1335.48828125], [540.1220703125, 806.89453125, 1051.2841796875, 1022.40234375]]"
F1965044.json,6,False,detection label,"[[15.1605224609375, 371.103515625, 535.91943359375, 537.392578125]]"
F1965045.json,2,False,detection label,"[[517.0, 951.1328125, 1021.5, 1213.125]]"
F1965045.json,4,False,detection label,"[[34.09375, 661.97265625, 541.25, 851.50390625], [537.1875, 310.263671875, 1039.5625, 561.318359375], [537.1875, 621.982421875, 1041.6875, 869.9609375]]"
F1965046.json,7,False,detection label,"[[56.671875, 690.68359375, 1066.125, 876.11328125]]"
F1965047.json,3,False,detection label,"[[543.16796875, 906.015625, 1035.99609375, 1016.25]]"
F1965048.json,1,False,detection label,"[[50.89453125, 754.2578125, 1054.41796875, 1390.859375]]"
F1965048.json,2,False,detection label,"[[28.634765625, 31.5283203125, 1049.8125, 414.6875], [33.751953125, 464.4140625, 1034.4609375, 1388.125]]"
F1965048.json,13,True,3 columns,[]
F1965048.json,14,True,3 columns,[]
F1965050.json,1,False,detection label,"[[38.984375, 451.42578125, 1031.453125, 730.5078125], [24.2890625, 763.828125, 1019.59375, 1029.921875]]"
F1965050.json,3,False,detection label,"[[46.046875, 643.857421875, 527.171875, 744.1796875], [43.921875, 795.95703125, 526.109375, 881.58203125]]"
F1965053.json,5,False,detection label,"[[79.515625, 312.314453125, 561.4375, 667.958984375], [67.4296875, 765.1953125, 571.0, 1083.2421875], [578.625, 27.7685546875, 1078.875, 534.31640625], [577.03125, 588.14453125, 1079.40625, 792.03125]]"
F1965054.json,6,False,detection label,"[[92.265625, 570.37109375, 503.265625, 798.18359375], [86.8203125, 1106.30859375, 518.9375, 1362.83203125], [574.375, 348.88671875, 992.8125, 520.64453125], [572.25, 822.6171875, 1031.0625, 1133.828125]]"
F1965054.json,7,False,detection label,"[[108.46875, 57.41943359375, 535.9375, 418.7890625], [52.2890625, 936.77734375, 554.53125, 1309.51171875], [544.625, 4.78271484375, 1055.5, 267.373046875]]"
F1965056.json,7,True,detection label,[]
F1965056.json,13,False,detection label,"[[38.875, 775.44921875, 1052.3125, 1019.66796875]]"
F1965057.json,5,False,detection label,"[[551.35546875, 135.263671875, 989.94140625, 255.751953125], [574.3828125, 318.80859375, 1001.7109375, 416.0546875], [586.6640625, 464.072265625, 1006.828125, 601.650390625]]"
F1965058.json,4,False,detection label,"[[43.5234375, 964.12109375, 537.0, 1078.45703125]]"
F1965058.json,5,False,detection label,"[[524.7265625, 158.84765625, 1034.2578125, 365.126953125]]"
F1965058.json,6,False,detection label,"[[6.6611328125, 803.4765625, 522.4560546875, 1084.609375]]"
F1965058.json,8,False,detection label,"[[3.9366455078125, 1063.2421875, 531.51708984375, 1255.5078125]]"
F1965059.json,3,False,detection label,"[[56.9375, 1164.4140625, 1086.3125, 1388.125]]"
F1965059.json,4,False,detection label,"[[19.21875, 32.3828125, 1008.75, 627.28515625], [13.375, 702.98828125, 915.78125, 1012.83203125], [6.203125, 1092.63671875, 690.0, 1372.40234375]]"
F1965059.json,5,True,detection label,[]
F1965060.json,1,True,3 columns,[]
F1965061.json,1,False,detection label,"[[63.57177734375, 297.275390625, 502.44384765625, 379.482421875], [28.067626953125, 547.470703125, 519.619140625, 740.078125]]"
F1965061.json,7,True,3 columns,[]
F1965065.json,5,False,detection label,"[[47.7628173828125, 933.359375, 551.7392578125, 1248.671875]]"
F1965065.json,6,False,detection label,"[[529.6435546875, 427.841796875, 1022.224609375, 560.634765625], [533.8349609375, 1070.078125, 1028.51171875, 1207.65625]]"
F1965066.json,6,False,detection label,"[[50.513427734375, 452.451171875, 483.10498046875, 614.638671875], [70.2916259765625, 1196.54296875, 506.15771484375, 1380.60546875], [538.55029296875, 90.6591796875, 970.35595703125, 253.8720703125]]"
F1965067.json,4,False,detection label,"[[65.0523681640625, 1083.75, 485.724609375, 1183.046875]]"
F1965070.json,5,True,detection label,[]
F1965070.json,6,False,detection label,"[[34.009765625, 467.83203125, 1032.703125, 796.1328125]]"
F1965070.json,7,False,detection label,"[[102.79296875, 515.0, 2031.1875, 1049.0625]]"
F1965071.json,7,True,3 columns,[]
F1965073.json,4,False,detection label,"[[571.875, 71.005859375, 939.6875, 459.12109375]]"
F1965073.json,5,True,3 columns,[]
F1965073.json,7,False,detection label,"[[55.76171875, 142.44140625, 577.109375, 650.52734375], [57.5390625, 881.40625, 575.46875, 1399.0625]]"
F1965073.json,8,False,detection label,"[[35.3746337890625, 797.32421875, 489.859375, 902.08984375], [35.762451171875, 1030.4296875, 486.7568359375, 1110.5859375], [543.2861328125, 811.6796875, 926.283203125, 965.6640625]]"
F1965073.json,10,False,detection label,"[[59.7265625, 306.162109375, 582.03125, 431.435546875]]"
F1965074.json,6,False,detection label,"[[42.2265625, -7.4365234375, 1089.53125, 409.21875], [94.04296875, 738.53515625, 541.5625, 861.07421875], [600.859375, 503.720703125, 1027.734375, 746.9140625], [560.390625, 1203.37890625, 1053.984375, 1384.70703125]]"
F1965074.json,7,True,detection label,[]
F1965075.json,3,False,detection label,"[[74.765625, 776.1328125, 1105.390625, 1399.0625]]"
F1965075.json,4,False,detection label,"[[30.7421875, 19.9072265625, 1062.1875, 592.421875], [40.5859375, 966.85546875, 1074.21875, 1390.17578125]]"
F1965075.json,6,False,detection label,"[[25.0, 1076.9140625, 1075.3125, 1408.6328125]]"
F1965076.json,2,False,detection label,"[[29.298828125, 654.794921875, 1055.5556640625, 1393.59375]]"
F1965077.json,5,False,detection label,"[[50.240234375, 1121.34765625, 494.078125, 1375.13671875]]"
